table,table_title,column,column_label,comment_fa,package,from_user_missing_list
REF_SCORE_TYPE,نوع امتیاز,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع امتیاز,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع امتیاز برای کنترل هم‌زمانی,Analytics and Recommendation,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,SOURCE_LIST_CODE,کد فهرست پایش و تحریم,کد فهرست پایش و تحریم,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,NAME_FA,عنوان فارسی,عنوان فارسی فهرست پایش و تحریم,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,NAME_EN,عنوان انگلیسی,عنوان انگلیسی فهرست پایش و تحریم,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی فهرست پایش و تحریم,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,SORT_ORDER,ترتیب نمایش,ترتیب نمایش فهرست پایش و تحریم در فهرست‌های مرجع,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,IS_ACTIVE,فعال است؟,نشانگر فعال بودن فهرست پایش و تحریم؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,PARENT_CODE,کد والد,کد والد فهرست پایش و تحریم در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار فهرست پایش و تحریم,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار فهرست پایش و تحریم,Compliance and Risk,Y
REF_SCREENING_LIST,فهرست پایش و تحریم,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد فهرست پایش و تحریم برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,PROVIDER_CODE,کد ارائه‌دهنده سرویس پایش,کد ارائه‌دهنده سرویس پایش,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,NAME_FA,عنوان فارسی,عنوان فارسی ارائه‌دهنده سرویس پایش,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,NAME_EN,عنوان انگلیسی,عنوان انگلیسی ارائه‌دهنده سرویس پایش,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی ارائه‌دهنده سرویس پایش,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,SORT_ORDER,ترتیب نمایش,ترتیب نمایش ارائه‌دهنده سرویس پایش در فهرست‌های مرجع,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,IS_ACTIVE,فعال است؟,نشانگر فعال بودن ارائه‌دهنده سرویس پایش؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,PARENT_CODE,کد والد,کد والد ارائه‌دهنده سرویس پایش در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار ارائه‌دهنده سرویس پایش,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار ارائه‌دهنده سرویس پایش,Compliance and Risk,Y
REF_SCREENING_PROVIDER,ارائه‌دهنده سرویس پایش,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد ارائه‌دهنده سرویس پایش برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,SCREENING_TYPE_CODE,کد نوع پایش,کد نوع پایش,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,NAME_FA,عنوان فارسی,عنوان فارسی نوع پایش,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع پایش,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع پایش,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع پایش در فهرست‌های مرجع,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع پایش؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,PARENT_CODE,کد والد,کد والد نوع پایش در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع پایش,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع پایش,Compliance and Risk,Y
REF_SCREENING_TYPE,نوع پایش,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع پایش برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_SCRIPT,خط نوشتاری,SCRIPT_CODE,کد خط نوشتاری,کد خط نوشتاری,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,NAME_FA,عنوان فارسی,عنوان فارسی خط نوشتاری,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,NAME_EN,عنوان انگلیسی,عنوان انگلیسی خط نوشتاری,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی خط نوشتاری,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,SORT_ORDER,ترتیب نمایش,ترتیب نمایش خط نوشتاری در فهرست‌های مرجع,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,IS_ACTIVE,فعال است؟,نشانگر فعال بودن خط نوشتاری؛ 1 فعال و 0 غیرفعال,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,PARENT_CODE,کد والد,کد والد خط نوشتاری در ساختار سلسله‌مراتبی، در صورت کاربرد,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار خط نوشتاری,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار خط نوشتاری,Contact and Geography,Y
REF_SCRIPT,خط نوشتاری,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد خط نوشتاری برای کنترل هم‌زمانی,Contact and Geography,Y
REF_SEVERITY,شدت,SEVERITY_CODE,کد شدت,کد شدت,Compliance and Risk,Y
REF_SEVERITY,شدت,NAME_FA,عنوان فارسی,عنوان فارسی شدت,Compliance and Risk,Y
REF_SEVERITY,شدت,NAME_EN,عنوان انگلیسی,عنوان انگلیسی شدت,Compliance and Risk,Y
REF_SEVERITY,شدت,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی شدت,Compliance and Risk,Y
REF_SEVERITY,شدت,SORT_ORDER,ترتیب نمایش,ترتیب نمایش شدت در فهرست‌های مرجع,Compliance and Risk,Y
REF_SEVERITY,شدت,IS_ACTIVE,فعال است؟,نشانگر فعال بودن شدت؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_SEVERITY,شدت,PARENT_CODE,کد والد,کد والد شدت در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_SEVERITY,شدت,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار شدت,Compliance and Risk,Y
REF_SEVERITY,شدت,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار شدت,Compliance and Risk,Y
REF_SEVERITY,شدت,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد شدت برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_SIGNING_RULE,قاعده امضا,SIGNING_RULE_CODE,کد قاعده امضا,کد قاعده امضا,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,NAME_FA,عنوان فارسی,عنوان فارسی قاعده امضا,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,NAME_EN,عنوان انگلیسی,عنوان انگلیسی قاعده امضا,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی قاعده امضا,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,SORT_ORDER,ترتیب نمایش,ترتیب نمایش قاعده امضا در فهرست‌های مرجع,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,IS_ACTIVE,فعال است؟,نشانگر فعال بودن قاعده امضا؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,PARENT_CODE,کد والد,کد والد قاعده امضا در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار قاعده امضا,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار قاعده امضا,Identity and Party,Y
REF_SIGNING_RULE,قاعده امضا,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد قاعده امضا برای کنترل هم‌زمانی,Identity and Party,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,SOURCE_OF_FUNDS_CODE,کد منبع وجوه,کد منبع وجوه,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,NAME_FA,عنوان فارسی,عنوان فارسی منبع وجوه,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,NAME_EN,عنوان انگلیسی,عنوان انگلیسی منبع وجوه,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی منبع وجوه,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,SORT_ORDER,ترتیب نمایش,ترتیب نمایش منبع وجوه در فهرست‌های مرجع,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,IS_ACTIVE,فعال است؟,نشانگر فعال بودن منبع وجوه؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,PARENT_CODE,کد والد,کد والد منبع وجوه در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار منبع وجوه,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار منبع وجوه,Compliance and Risk,Y
REF_SOURCE_OF_FUNDS,منبع وجوه,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد منبع وجوه برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,SOURCE_OF_WEALTH_CODE,کد منبع ثروت,کد منبع ثروت,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,NAME_FA,عنوان فارسی,عنوان فارسی منبع ثروت,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,NAME_EN,عنوان انگلیسی,عنوان انگلیسی منبع ثروت,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی منبع ثروت,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,SORT_ORDER,ترتیب نمایش,ترتیب نمایش منبع ثروت در فهرست‌های مرجع,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,IS_ACTIVE,فعال است؟,نشانگر فعال بودن منبع ثروت؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,PARENT_CODE,کد والد,کد والد منبع ثروت در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار منبع ثروت,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار منبع ثروت,Compliance and Risk,Y
REF_SOURCE_OF_WEALTH,منبع ثروت,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد منبع ثروت برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,SOURCE_SYSTEM_CODE,کد سامانه مبدأ,کد سامانه مبدأ,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,NAME_FA,عنوان فارسی,عنوان فارسی سامانه مبدأ,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,NAME_EN,عنوان انگلیسی,عنوان انگلیسی سامانه مبدأ,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی سامانه مبدأ,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,SORT_ORDER,ترتیب نمایش,ترتیب نمایش سامانه مبدأ در فهرست‌های مرجع,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,IS_ACTIVE,فعال است؟,نشانگر فعال بودن سامانه مبدأ؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,PARENT_CODE,کد والد,کد والد سامانه مبدأ در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار سامانه مبدأ,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار سامانه مبدأ,Identity and Party,Y
REF_SOURCE_SYSTEM,سامانه مبدأ,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد سامانه مبدأ برای کنترل هم‌زمانی,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,SPECIMEN_TYPE_CODE,کد نوع نمونه امضا,کد نوع نمونه امضا,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,NAME_FA,عنوان فارسی,عنوان فارسی نوع نمونه امضا,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع نمونه امضا,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع نمونه امضا,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع نمونه امضا در فهرست‌های مرجع,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع نمونه امضا؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,PARENT_CODE,کد والد,کد والد نوع نمونه امضا در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع نمونه امضا,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع نمونه امضا,Identity and Party,Y
REF_SPECIMEN_TYPE,نوع نمونه امضا,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع نمونه امضا برای کنترل هم‌زمانی,Identity and Party,Y
REF_TAX_STATUS,وضعیت مالیاتی,TAX_STATUS_CODE,کد وضعیت مالیاتی,کد وضعیت مالیاتی,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت مالیاتی,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت مالیاتی,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت مالیاتی,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت مالیاتی در فهرست‌های مرجع,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت مالیاتی؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,PARENT_CODE,کد والد,کد والد وضعیت مالیاتی در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت مالیاتی,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت مالیاتی,Compliance and Risk,Y
REF_TAX_STATUS,وضعیت مالیاتی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت مالیاتی برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,TENURE_TYPE_CODE,کد وضعیت تصرف,کد وضعیت تصرف,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت تصرف نشانی,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت تصرف نشانی,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت تصرف نشانی,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت تصرف نشانی در فهرست‌های مرجع,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت تصرف نشانی؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,PARENT_CODE,کد والد,کد والد وضعیت تصرف نشانی در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت تصرف نشانی,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت تصرف نشانی,Identity and Party,Y
REF_TENURE_TYPE,وضعیت تصرف نشانی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت تصرف نشانی برای کنترل هم‌زمانی,Identity and Party,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,VERIFICATION_METHOD_CODE,کد روش اعتبارسنجی,کد روش اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,NAME_FA,عنوان فارسی,عنوان فارسی روش اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی روش اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی روش اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش روش اعتبارسنجی در فهرست‌های مرجع,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن روش اعتبارسنجی؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,PARENT_CODE,کد والد,کد والد روش اعتبارسنجی در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار روش اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار روش اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_METHOD,روش اعتبارسنجی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد روش اعتبارسنجی برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,VERIFICATION_STATUS_CODE,کد وضعیت اعتبارسنجی,کد وضعیت اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت اعتبارسنجی در فهرست‌های مرجع,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت اعتبارسنجی؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,PARENT_CODE,کد والد,کد والد وضعیت اعتبارسنجی در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت اعتبارسنجی,Compliance and Risk,Y
REF_VERIFICATION_STATUS,وضعیت اعتبارسنجی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت اعتبارسنجی برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,STATUS_CODE,کد وضعیت گردش‌کار,کد وضعیت گردش‌کار,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت گردش‌کار,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت گردش‌کار,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت گردش‌کار,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت گردش‌کار در فهرست‌های مرجع,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت گردش‌کار؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,PARENT_CODE,کد والد,کد والد وضعیت گردش‌کار در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت گردش‌کار,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت گردش‌کار,Workflow and Interaction,Y
REF_WORKFLOW_STATUS,وضعیت گردش‌کار,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت گردش‌کار برای کنترل هم‌زمانی,Workflow and Interaction,Y
